0,0,0,0,0,-5.6,-8.3,79,7.2,1.1
0,0,0,0,0,-5.6,-8.3,79,5.7,1.1
0,0,0,0,0,-6.1,-8.3,83,3.6,1.1
0,0,0,0,0,-6.1,-8.3,83,4.1,1.1
0,0,0,0,0,-6.7,-8.9,83,4.6,1
0,0,0,0,0,-6.1,-8.3,83,3.6,1
0,0,0,0,0,-6.7,-8.9,83,3.6,1
0,0,0,0,0,-5.6,-8.3,79,1.5,1
1120,0,0,0,0,-6.1,-8.3,83,2.6,1
1420,7,81,3,90,-6.1,-8.3,83,2.6,0.9
1420,0,89,0,102,-5.6,-8.3,79,3.1,0.9
1420,6,150,4,171,-5.6,-7.8,83,3.6,0.9
1420,0,122,0,142,-4.4,-7.8,75,3.1,0.9
1420,0,71,0,86,-4.4,-7.8,75,5.2,0.9
1420,0,96,0,112,-3.9,-7.2,75,2.6,0.9
1420,0,58,0,68,-3.3,-7.2,72,4.6,0.9
1420,0,53,0,59,-3.3,-7.2,72,4.6,0.8
790,0,0,0,0,-3.3,-7.2,72,5.2,0.8
0,0,0,0,0,-3.3,-7.2,72,4.1,0.8
0,0,0,0,0,-3.3,-7.2,72,4.6,0.8
0,0,0,0,0,-3.3,-7.2,72,2.6,0.8
0,0,0,0,0,-3.9,-6.7,79,3.1,0.8
0,0,0,0,0,-3.3,-6.7,75,3.1,0.8
0,0,0,0,0,-2.8,-6.7,72,3.1,0.8
0,0,0,0,0,-2.2,-6.1,72,4.6,0.7
0,0,0,0,0,-2.2,-6.1,72,4.1,0.8
0,0,0,0,0,-2.2,-6.1,72,4.1,0.8
0,0,0,0,0,-1.7,-5.6,72,3.6,0.8
0,0,0,0,0,-1.1,-5.6,68,4.1,0.8
0,0,0,0,0,-1.7,-5.6,72,3.6,0.9
0,0,0,0,0,-1.7,-5.6,72,3.1,0.9
0,0,0,0,0,-1.7,-5.6,72,3.6,0.9
1120,0,0,0,0,-1.7,-5,76,2.6,1
1420,262,97,194,115,0,-4.4,69,4.6,1
1420,642,93,572,122,1.7,-4.4,61,4.6,1
1420,683,103,649,131,2.8,-4.4,57,5.2,1
1420,717,104,696,133,4.4,-3.9,53,4.6,1.1
1420,783,99,760,131,5,-2.8,55,5.2,1
1420,780,77,734,106,5.6,-2.8,53,5.2,1
1420,688,64,609,99,5.6,-2.8,53,5.2,1
1420,473,45,333,71,5,-2.2,58,3.6,0.9
814,0,1,0,1,2.8,-2.2,68,2.6,0.9
0,0,0,0,0,2.8,-2.2,68,2.1,0.8
0,0,0,0,0,2.8,-2.2,68,2.1,0.8
0,0,0,0,0,2.8,-2.2,68,3.1,0.8
0,0,0,0,0,2.2,-2.2,71,2.6,0.7
0,0,0,0,0,2.2,-2.2,71,3.1,0.7
0,0,0,0,0,1.1,-2.8,73,5.7,0.7
0,0,0,0,0,-0.6,-4.4,73,4.6,0.6
0,0,0,0,0,-1.7,-4.4,80,2.6,0.6
0,0,0,0,0,-1.7,-5,76,2.6,0.6
0,0,0,0,0,-1.7,-5,76,2.6,0.6
0,0,0,0,0,-1.1,-3.9,79,3.1,0.6
0,0,0,0,0,-0.6,-4.4,73,6.2,0.6
0,0,0,0,0,-2.2,-6.1,72,4.6,0.6
0,0,0,0,0,-3.3,-6.1,79,4.1,0.6
1120,0,0,0,0,-3.3,-5.6,82,3.6,0.6
1420,363,77,269,99,-2.2,-7.8,62,5.7,0.5
1420,599,100,532,127,-2.2,-7.2,65,6.7,0.5
1420,738,92,705,124,-1.7,-7.8,59,5.7,0.5
1420,765,93,747,126,-1.7,-7.8,59,5.2,0.5
1420,765,93,745,126,-0.6,-7.8,54,5.2,0.6
1420,751,87,713,120,0,-7.2,54,4.6,0.6
1420,688,68,609,103,0,-8.3,49,0,0.7
1420,474,44,337,70,-0.6,-7.8,54,1.5,0.8
837,0,1,0,1,-1.1,-7.8,57,1.5,0.8
0,0,0,0,0,-1.7,-7.2,63,2.1,0.9
0,0,0,0,0,-2.8,-7.2,69,1.5,1
0,0,0,0,0,-3.3,-6.7,75,0,1
0,0,0,0,0,-3.3,-7.2,72,2.1,1.1
0,0,0,0,0,-3.3,-7.2,72,0,1.2
0,0,0,0,0,-3.3,-7.2,72,2.1,1.2
0,0,0,0,0,-2.8,-7.2,69,2.6,1.3
0,0,0,0,0,-1.7,-6.7,65,3.1,1.3
0,0,0,0,0,-2.2,-7.2,65,2.1,1.3
0,0,0,0,0,-2.2,-7.2,65,2.6,1.3
0,0,0,0,0,-2.2,-6.7,68,0,1.2
0,0,0,0,0,-2.2,-6.7,68,2.6,1.2
0,0,0,0,0,-1.7,-6.1,69,1.5,1.2
0,0,0,0,0,-1.1,-5.6,68,3.6,1.2
1120,0,0,0,0,0,-5,66,3.1,1.2
1420,269,103,199,121,1.7,-3.9,64,4.6,1.2
1420,648,97,577,126,5,-3.3,53,5.7,1.1
1420,756,90,724,123,6.7,-3.3,47,6.2,1.1
1420,753,103,733,134,6.7,-3.9,45,5.7,1.1
1420,478,186,468,203,7.2,-4.4,42,5.7,1.1
1420,106,179,103,202,6.7,-4.4,43,5.2,1.1
1420,0,85,0,98,6.1,-2.8,51,6.2,1.1
1420,0,36,0,42,5,-0.6,67,4.1,1.2
861,0,3,0,4,4.4,0,73,3.6,1.2
0,0,0,0,0,4.4,-0.6,70,4.6,1.2
0,0,0,0,0,3.9,-0.6,72,4.1,1.2
0,0,0,0,0,3.9,-0.6,72,3.1,1.2
0,0,0,0,0,3.9,-0.6,72,3.6,1.2
0,0,0,0,0,3.9,-0.6,72,3.6,1.2
0,0,0,0,0,4.4,-1.1,67,3.1,1.2
0,0,0,0,0,3.3,-1.1,72,3.6,1.2
0,0,0,0,0,3.9,-1.7,66,3.1,1.3
0,0,0,0,0,3.9,-1.1,69,3.1,1.3
0,0,0,0,0,3.9,-0.6,72,1.5,1.3
0,0,0,0,0,4,-1,69,1.5,1.4
0,0,0,0,0,3.3,0,79,2.1,1.4
0,0,0,0,0,2.8,0.6,85,1.5,1.4
0,0,0,0,0,2.8,0.6,85,2.6,1.5
1120,0,0,0,0,3.3,0.6,82,0,1.5
1420,0,25,0,30,3.9,0.6,79,0,1.5
1420,0,96,0,110,4.4,1.1,79,1.5,1.6
1420,0,64,0,78,5,1.7,79,2.1,1.6
1420,0,86,0,103,6.1,2.2,76,2.6,1.6
1420,0,118,0,138,6.7,2.8,76,3.1,1.6
1420,455,169,435,186,7.2,3.3,76,3.6,1.6
1420,631,72,561,103,7.8,3.3,73,2.1,1.6
1420,449,47,323,71,7.8,3.3,73,4.1,1.6
884,19,4,7,6,7.2,3.9,80,2.6,1.6
0,0,0,0,0,7.2,3.3,76,5.7,1.6
0,0,0,0,0,6.7,3.9,82,3.6,1.6
0,0,0,0,0,6.7,3.9,82,3.1,1.5
0,0,0,0,0,6.7,3.9,82,4.1,1.5
0,0,0,0,0,7.2,4.4,82,3.6,1.5
0,0,0,0,0,7.2,4.4,82,3.6,1.5
0,0,0,0,0,7.2,4.4,82,3.6,1.5
0,0,0,0,0,7.2,4.4,82,4.6,1.5
0,0,0,0,0,7.2,5,86,4.6,1.5
0,0,0,0,0,7.2,5,86,4.1,1.4
0,0,0,0,0,7.8,5.6,86,2.6,1.4
0,0,0,0,0,7.8,5.6,86,5.2,1.4
0,0,0,0,0,7.8,5.6,86,6.7,1.4
0,0,0,0,0,7.2,5.6,90,7.2,1.3
1120,0,0,0,0,6.7,3.9,82,12.4,1.3
1420,0,74,0,82,6.7,3.3,79,8.2,1.3
1420,0,89,0,103,6.7,1.7,70,9.8,1.3
1420,585,165,564,187,7.2,1.7,68,9.8,1.3
1420,778,95,761,128,9.4,1.1,56,8.2,1.2
1420,795,87,766,115,10.6,0.6,50,8.8,1.2
1420,763,83,719,109,11.1,0,46,9.3,1.1
1420,672,69,600,103,11.1,0,46,8.8,1.1
1420,483,45,351,72,10.6,0.6,50,4.6,1.1
908,117,4,67,8,9.4,0.6,54,6.7,1
0,0,0,0,0,7.8,1.1,63,4.6,1
0,0,0,0,0,7.2,0,60,4.1,0.9
0,0,0,0,0,6.7,-0.6,59,3.6,0.9
0,0,0,0,0,6.1,-0.6,62,2.6,0.8
0,0,0,0,0,5,-0.6,67,3.1,0.8
0,0,0,0,0,6.7,-0.6,59,5.7,0.7
0,0,0,0,0,5.6,-1.7,58,8.8,0.7
0,0,0,0,0,4.4,-2.8,58,6.2,0.7
0,0,0,0,0,3.9,-1.7,66,6.2,0.6
0,0,0,0,0,3.9,-4.4,52,6.7,0.6
0,0,0,0,0,3.3,-5,52,8.2,0.6
0,0,0,0,0,2.2,-5,56,9.3,0.6
0,0,0,0,0,1.7,-5.6,55,10.1,0.5
0,0,0,0,0,1.1,-5.6,58,10.8,0.5
1140,0,0,0,0,0.6,-5.6,60,10.8,0.5
1410,128,98,99,112,0.6,-5,63,9.8,0.5
1410,0,116,0,131,1.1,-4.4,64,10.3,0.5
1410,506,190,487,205,1.7,-4.4,61,11.3,0.4
1410,151,218,152,241,1.7,-4.4,61,9.3,0.4
1410,96,210,95,235,2.2,-4.4,59,9.8,0.4
1410,592,157,569,181,3.3,-4.4,55,8.8,0.5
1410,684,74,611,107,3.3,-4.4,55,7.7,0.5
1410,435,53,315,76,3.3,-5,52,6.2,0.6
931,106,5,57,9,1.1,-5,61,3.1,0.6
0,0,0,0,0,0,-5.6,62,2.1,0.6
0,0,0,0,0,0,-5,66,3.1,0.7
0,0,0,0,0,0,-4.4,69,2.6,0.7
0,0,0,0,0,0,-4.4,69,3.6,0.7
0,0,0,0,0,-0.6,-4.4,73,2.6,0.8
0,0,0,0,0,-1.1,-5.6,68,1.5,0.8
0,0,0,0,0,-1.7,-5,76,1.5,0.8
0,0,0,0,0,-2.2,-5,79,0,0.9
0,0,0,0,0,-3.3,-4.4,91,0,0.9
0,0,0,0,0,-3.9,-5,91,0,0.9
0,0,0,0,0,-4.4,-5.6,90,1.5,1
0,0,0,0,0,-5.6,-7.2,87,1.5,1
0,0,0,0,0,-3.3,-6.7,75,3.1,1
0,0,0,0,0,-3.3,-6.1,79,4.1,1
1140,0,0,0,0,-2.8,-5.6,79,3.6,1.1
1410,450,81,338,107,-0.6,-5,69,4.1,1.1
1410,660,89,594,119,1.1,-6.1,55,3.6,1.1
1410,750,93,720,125,3.9,-6.7,43,4.6,1.1
1410,717,108,699,137,6.1,-5.6,41,4.6,1.2
1410,699,109,680,137,7.2,-5.6,38,5.7,1.2
1410,716,110,678,139,7.2,-5,40,5.2,1.2
1410,499,125,446,149,7.2,-4.4,42,5.7,1.2
1410,76,68,57,79,6.1,-4.4,45,6.7,1.2
955,3,5,2,6,5,-2.8,55,5.2,1.2
0,0,0,0,0,5,-3.9,51,4.6,1.2
0,0,0,0,0,3.9,-3.3,57,6.7,1.2
0,0,0,0,0,3,-1,74,4.6,1.2
0,0,0,0,0,2.2,-0.6,81,5.2,1.2
0,0,0,0,0,2.2,-0.6,81,4.6,1.2
0,0,0,0,0,1.7,-0.6,84,7.2,1.2
0,0,0,0,0,1.1,-1.1,84,1.5,1.2
0,0,0,0,0,-0.6,-1.7,91,0,1.2
0,0,0,0,0,-1.1,-2.2,91,3.1,1.1
0,0,0,0,0,-1,-1,100,4.1,1
0,0,0,0,0,-0.6,-1.7,91,4.6,1
0,0,0,0,0,-0.6,-2.2,88,6.2,0.9
0,0,0,0,0,-0.6,-2.8,83,7.2,0.9
0,0,0,0,0,0,-2.8,79,7.2,0.8
1140,0,0,0,0,-0.6,-2.8,83,6.7,0.8
1410,0,74,0,82,0,-2.2,83,6.2,0.7
1410,0,102,0,116,1,-4,67,5.1,0.6
1410,37,169,36,187,1.1,-3.9,67,7.2,0.6
1410,0,73,0,89,1.1,-5,61,7.2,0.5
1410,0,71,0,87,0.6,-3.9,69,6.7,0.5
1410,0,91,0,108,0,-4.4,69,5.7,0.5
1410,0,69,0,81,-0.6,-4.4,73,7.7,0.5
1410,0,46,0,53,-1,-4,78,5.1,0.5
978,14,5,5,7,-1.7,-3.9,83,3.1,0.6
0,0,0,0,0,-1.7,-5.6,72,4.1,0.6
0,0,0,0,0,-2.2,-6.1,72,3.1,0.6
0,0,0,0,0,-3.3,-6.7,75,4.1,0.6
0,0,0,0,0,-5,-7.8,79,4.1,0.6
0,0,0,0,0,-5.6,-7.8,83,3.6,0.6
0,0,0,0,0,-6.7,-8.3,87,3.6,0.6
0,0,0,0,0,-6.7,-9.4,79,3.1,0.6
0,0,0,0,0,-7.2,-9.4,82,3.6,0.6
0,0,0,0,0,-7.8,-10.6,78,0,0.6
0,0,0,0,0,-8.9,-10.6,86,1.5,0.6
0,0,0,0,0,-8.9,-10.6,86,0,0.6
0,0,0,0,0,-9.4,-12.8,74,2.1,0.6
0,0,0,0,0,-9.4,-11.1,86,0,0.6
0,0,0,0,0,-10,-11.1,91,0,0.6
1140,0,0,0,0,-10,-11.1,91,0,0.6
1410,469,84,354,111,-7.2,-10,78,0,0.6
1410,698,88,631,120,-5.6,-9.4,72,1.5,0.6
1410,676,115,644,142,-3.9,-7.8,71,2.1,0.6
1410,633,180,626,202,-2.8,-7.8,65,3.1,0.6
1410,132,217,133,239,-1.7,-7.2,63,3.6,0.6
1410,314,188,313,206,-1.7,-8.3,57,3.6,0.7
1410,87,132,81,149,0,-7.8,52,3.6,0.7
1410,290,74,211,92,-0.6,-8.3,52,2.6,0.7
1000,79,7,37,11,-0.6,-7.8,54,3.6,0.7
0,0,0,0,0,-1.1,-7.2,60,3.6,0.7
0,0,0,0,0,-1.1,-7.2,60,4.6,0.7
0,0,0,0,0,-1.7,-7.2,63,4.1,0.7
0,0,0,0,0,-1.7,-7.2,63,3.6,0.7
0,0,0,0,0,-1.7,-7.2,63,6.2,0.7
0,0,0,0,0,-2.2,-7.2,65,4.1,0.7
0,0,0,0,0,-2.2,-7.2,65,2.6,0.7
0,0,0,0,0,-2.8,-7.2,69,3.6,0.7
0,0,0,0,0,-2.2,-6.7,68,2.6,0.7
0,0,0,0,0,-1.1,-6.7,62,4.6,0.7
0,0,0,0,0,-1.1,-6.7,62,4.6,0.7
0,0,0,0,0,-1.1,-7.2,60,4.1,0.7
0,0,0,0,0,-1.7,-6.7,65,3.6,0.7
0,0,0,0,0,-1.7,-6.1,69,3.6,0.7
1170,0,0,0,0,-1.1,-6.1,66,3.1,0.7
1410,241,113,182,129,0,-5.6,62,4.6,0.7
1410,81,143,76,161,1.7,-5,58,4.1,0.7
1410,219,193,218,217,3.3,-5,52,5.7,0.7
1410,12,184,10,211,5,-4.4,48,6.2,0.7
1410,12,178,10,204,6.7,-3.9,45,5.2,0.7
1410,592,156,573,180,8.3,-3.3,42,4.1,0.7
1410,616,79,555,109,8.9,-3.9,39,6.2,0.7
1410,494,53,370,80,7.2,-3.3,46,3.1,0.7
1030,0,7,0,9,6.7,-3.3,47,2.6,0.7
0,0,0,0,0,6.1,-3.3,49,2.6,0.7
0,0,0,0,0,5,-3.3,53,2.6,0.7
0,0,0,0,0,4.4,-3.3,55,3.6,0.7
0,0,0,0,0,5.6,-2.8,53,3.6,0.7
0,0,0,0,0,7.2,-2.2,50,6.2,0.7
0,0,0,0,0,7.2,-2.2,50,7.2,0.7
0,0,0,0,0,7.2,-2.2,50,7.2,0.7
0,0,0,0,0,6.7,-1.7,54,5.2,0.7
0,0,0,0,0,5.6,-1.1,61,4.1,0.7
0,0,0,0,0,5.6,-1.1,61,4.6,0.7
0,0,0,0,0,5,-0.6,67,2.6,0.7
0,0,0,0,0,3.3,-1.1,72,3.6,0.8
0,0,0,0,0,2.2,-1.1,78,2.1,0.8
0,0,0,0,0,1.7,-2.2,74,3.1,0.8
1170,0,0,0,0,1.7,-2.2,74,4.1,0.8
1410,0,81,0,90,2.2,-2.2,71,6.7,0.8
1410,0,89,0,103,2.2,-2.2,71,5.7,0.8
1410,0,70,0,85,2.8,-2.8,65,7.2,0.8
1410,0,73,0,89,2.2,-3.9,62,8.8,0.8
1410,6,163,5,188,1.7,-4.4,61,9.8,0.8
1410,0,120,0,139,1.1,-6.1,55,7.7,0.9
1410,0,80,0,93,0,-6.1,60,9.3,0.9
1410,0,42,0,49,-1,-7,60,8.2,0.9
1050,0,5,0,6,-1.1,-6.7,62,6.2,0.9
0,0,0,0,0,-1.7,-7.2,63,6.2,0.9
0,0,0,0,0,-2.2,-7.8,62,5.7,1
0,0,0,0,0,-2.8,-8.3,62,5.7,1
0,0,0,0,0,-2.8,-8.3,62,4.1,1
0,0,0,0,0,-2.8,-10,54,6.7,1
0,0,0,0,0,-3.3,-10.6,53,7.7,1
0,0,0,0,0,-3.9,-12.8,46,6.2,1
0,0,0,0,0,-4.4,-12.8,48,6.2,1
0,0,0,0,0,-4.4,-12.8,48,6.2,1
0,0,0,0,0,-5.6,-13.3,51,7.7,0.9
0,0,0,0,0,-5.6,-13.3,51,7.7,0.9
0,0,0,0,0,-6.1,-15.6,43,6.7,0.8
0,0,0,0,0,-6.7,-14.4,50,8.2,0.8
0,0,0,0,0,-6.7,-14.4,50,7.7,0.7
1190,0,0,0,0,-6.7,-13.9,53,6.2,0.7
1410,0,81,0,90,-6.1,-13.3,53,6.2,0.6
1410,6,134,4,151,-5.6,-13.3,51,8.2,0.6
1410,0,134,0,154,-4.4,-12.8,48,6.2,0.5
1410,30,206,25,236,-3.3,-12.8,44,6.7,0.5
1410,0,148,0,171,-3.3,-12.8,44,4.6,0.6
1410,0,120,0,139,-2.8,-12.2,44,6.2,0.6
1410,0,97,0,111,-2.8,-12.8,42,6.7,0.7
1410,0,61,0,69,-3.9,-7.8,71,8.2,0.8
1070,34,12,12,15,-3,-8,65,8.2,0.8
0,0,0,0,0,-3.3,-7.8,68,6.7,0.9
0,0,0,0,0,-3.9,-7.2,75,6.7,1
0,0,0,0,0,-3.9,-7.2,75,7.2,1
0,0,0,0,0,-3.9,-7.2,75,5.7,1.1
0,0,0,0,0,-3.9,-6.7,79,4.6,1.2
0,0,0,0,0,-3.9,-6.7,79,5.7,1.2
0,0,0,0,0,-4.4,-5.6,90,4.1,1.3
0,0,0,0,0,-4.4,-5.6,90,2.1,1.2
0,0,0,0,0,-4.4,-5.6,90,1.5,1.2
0,0,0,0,0,-3.9,-5,91,0,1.1
0,0,0,0,0,-3.9,-4.4,96,2.6,1
0,0,0,0,0,-3.9,-5.6,86,0,1
0,0,0,0,0,-3.9,-5,91,2.6,0.9
0,0,0,0,0,-4,-6,84,1.5,0.8
1190,0,0,0,0,-3.9,-6.1,83,2.6,0.8
1410,507,79,389,109,-2.8,-5.6,79,2.1,0.7
1410,697,82,637,114,-2.2,-5.6,75,3.1,0.7
1410,585,173,569,194,-0.6,-5.6,66,4.1,0.6
1410,18,181,14,209,-0.6,-5,69,6.7,0.5
1410,6,175,5,201,-0.6,-5,69,6.2,0.5
1410,6,151,4,173,0.6,-4.4,66,6.7,0.5
1410,256,146,240,163,1.1,-4.4,64,5.7,0.5
1410,342,85,257,104,0.6,-4.4,66,6.2,0.4
1120,156,11,76,18,-0.6,-4.4,73,4.6,0.4
0,0,0,0,0,-1.7,-4.4,80,3.6,0.4
0,0,0,0,0,-2.2,-5,79,2.6,0.4
0,0,0,0,0,-2.2,-5,79,2.1,0.4
0,0,0,0,0,-2.2,-4.4,83,4.6,0.3
0,0,0,0,0,-2.8,-4.4,87,4.6,0.3
0,0,0,0,0,-3.3,-5.6,82,2.6,0.3
0,0,0,0,0,-3.3,-6.1,79,3.6,0.3
0,0,0,0,0,-3.9,-7.2,75,2.6,0.3
0,0,0,0,0,-3.9,-7.8,71,4.1,0.4
0,0,0,0,0,-5,-8.3,75,0,0.4
0,0,0,0,0,-6.7,-8.9,83,0,0.5
0,0,0,0,0,-7.8,-8.9,91,1.5,0.5
0,0,0,0,0,-7.8,-8.9,91,0,0.5
0,0,0,0,0,-7.2,-8.3,91,0,0.6
1210,0,0,0,0,-6.7,-7.8,91,0,0.6
1410,393,102,301,122,-5,-6.7,86,1.5,0.7
1410,367,152,346,173,-2.8,-5,83,3.6,0.7
1410,79,195,77,218,-1.1,-5,72,3.1,0.8
1410,0,80,0,97,-0.6,-5,69,3.1,0.8
1410,0,113,0,134,-0.6,-5,69,3.6,0.8
1410,6,157,5,180,-1.1,-4.4,76,1.5,0.7
1410,41,142,38,158,-1.7,-3.3,87,3.6,0.7
1410,28,79,23,88,-2,-3,92,2.1,0.7
1140,4,10,2,11,-2.2,-2.8,95,3.1,0.7
0,0,0,0,0,-2.2,-2.8,95,4.1,0.6
0,0,0,0,0,-2.2,-2.8,95,3.1,0.6
0,0,0,0,0,-2.2,-2.8,95,2.1,0.6
0,0,0,0,0,-2.2,-2.8,95,3.6,0.6
0,0,0,0,0,-2.2,-3.3,91,3.1,0.5
0,0,0,0,0,-3,-4,92,2.6,0.5
0,0,0,0,0,-3,-3,100,5.1,0.5
0,0,0,0,0,-2.8,-3.9,91,6.2,0.5
0,0,0,0,0,-3.3,-5,87,6.7,0.5
0,0,0,0,0,-5,-7.2,83,7.2,0.5
0,0,0,0,0,-6.7,-8.9,83,8.2,0.4
0,0,0,0,0,-7.2,-10,78,8.2,0.4
0,0,0,0,0,-7.8,-10.6,78,9.3,0.4
0,0,0,0,0,-8.3,-11.7,74,8.8,0.4
1210,0,40,0,43,-10,-13.3,74,8.2,0.4
1410,0,40,0,47,-11.1,-15,70,8.8,0.4
1410,0,122,0,138,-11.1,-15,70,9.3,0.4
1410,609,172,594,194,-11.1,-15,70,7.2,0.4
1410,814,94,791,121,-10.6,-15,67,7.2,0.4
1410,640,181,637,204,-10.6,-15,67,6.2,0.4
1410,36,150,35,167,-11.1,-15.6,66,6.7,0.3
1410,524,133,481,157,-11.7,-16.1,67,8.8,0.3
1410,399,67,306,93,-13.3,-16.7,73,7.2,0.3
1170,121,14,59,19,-15,-18.3,73,5.2,0.3
0,0,0,0,0,-16.1,-18.9,77,4.1,0.3
0,0,0,0,0,-16.7,-20,73,3.6,0.3
0,0,0,0,0,-17.2,-20.6,72,5.7,0.2
0,0,0,0,0,-17.8,-21.7,69,4.6,0.2
0,0,0,0,0,-17.8,-21.7,69,6.2,0.2
0,0,0,0,0,-18.3,-22.2,69,4.6,0.2
0,0,0,0,0,-18.9,-22.8,69,4.6,0.2
0,0,0,0,0,-19.4,-22.8,72,3.6,0.2
0,0,0,0,0,-20,-22.8,76,3.1,0.2
0,0,0,0,0,-20.6,-23.3,77,2.6,0.2
0,0,0,0,0,-21.1,-23.3,81,4.1,0.3
